candidate_id,question_id,domain,question,pmid,title,abstract,relevance,confidence,exclusion_reason,reviewer_notes
Q043-C002,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,39026249,Herpes simplex virus 1 accelerates the progression of Alzheimer's disease by modulating microglial phagocytosis and activating NLRP3 pathway.,"Accumulating evidence implicates that herpes simplex virus type 1 (HSV-1) has been linked to the development and progression of Alzheimer's disease (AD). HSV-1 infection induces beta-amyloid (Abeta) deposition in vitro and in vivo, but the effect and precise mechanism remain elusive. Here, we show that HSV-1 infection of the brains of transgenic 5xFAD mice resulted in accelerated Abeta deposition, gliosis, and cognitive dysfunction. We demonstrate that HSV-1 infection induced the recruitment of microglia to the viral core to trigger microglial phagocytosis of HSV-GFP-positive neuronal cells. In addition, we reveal that the NLRP3 inflammasome pathway induced by HSV-1 infection played a crucial role in Abeta deposition and the progression of AD caused by HSV-1 infection. Blockade of the NLRP3 inflammasome signaling reduces Abeta deposition and alleviates cognitive decline in 5xFAD mice after HSV-1 infection. Our findings support the notion that HSV-1 infection is a key factor in the etiology of AD, demonstrating that NLRP3 inflammasome activation functions in the interface of HSV-1 infection and Abeta deposition in AD.",2,3,,Direct mouse evidence that HSV-1 activates the NLRP3 pathway and that inflammasome blockade reduces amyloid deposition and cognitive decline in infected 5xFAD mice.
Q043-C003,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,35642214,Microglia-Mediated Neuroinflammation: A Potential Target for the Treatment of Cardiovascular Diseases.,"Microglia are tissue-resident macrophages of the central nervous system (CNS). In the CNS, microglia play an important role in the monitoring and intervention of synaptic and neuron-level activities. Interventions targeting microglia have been shown to improve the prognosis of various neurological diseases. Recently, studies have observed the activation of microglia in different cardiovascular diseases. In addition, different approaches that regulate the activity of microglia have been shown to modulate the incidence and progression of cardiovascular diseases. The change in autonomic nervous system activity after neuroinflammation may be a potential intermediate link between microglia and cardiovascular diseases. Here, in this review, we will discuss recent updates on the regulatory role of microglia in hypertension, myocardial infarction and ischemia/reperfusion injury. We propose that microglia serve as neuroimmune modulators and potential targets for cardiovascular diseases.",0,3,off_topic,Review concerns microglial neuroinflammation in cardiovascular diseases and does not address NLRP3 activation in AD.
Q043-C004,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,34828359,Investigating Markers of the NLRP3 Inflammasome Pathway in Alzheimer's Disease: A Human Post-Mortem Study.,"Neuroinflammatory mechanisms with glial cell activation have been implicated in the pathogenic process of Alzheimer's disease (AD). Activation of the NLRP3 inflammasome is an essential component of the neuroinflammatory response. A role for NLRP3 activation in AD is supported by both in vitro and in vivo preclinical studies with little direct investigation of AD brain tissue. RNA expression of genes of three glial cell markers, HLA-DRA, AIF-1 and GFAP; the components of the NLRP3 inflammasome NLRP3, ASC, and caspase-1; and downstream pre-inflammatory cytokines IL-1 β and IL-18, were investigated in the temporal cortex of AD patients and age- and sex-matched controls. Protein expression of GFAP was also assessed. Increases in both mRNA and protein expression were observed for GFAP in AD. There were no significant changes in other NLRP3 activation markers between groups. Our results indicate the involvement of astrocyte activation in AD, particularly in more severe patients. We found no evidence for the specific involvement of the NLRP3 inflammasome.",2,3,,"Direct human postmortem evidence, importantly negative: temporal cortex from AD cases showed astrocyte activation but no significant differences in measured NLRP3 activation markers versus controls."
Q043-C005,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,32958021,beta-Hydroxybutyrate inhibits inflammasome activation to attenuate Alzheimer's disease pathology.,"Alzheimer's disease (AD) is a progressive, late-onset dementia with no effective treatment available. Recent studies suggest that AD pathology is driven by age-related changes in metabolism. Alterations in metabolism, such as placing patients on a ketogenic diet, can alter cognition by an unknown mechanism. One of the ketone bodies produced as a result of ketogenesis, beta-hydroxybutyrate (BHB), is known to inhibit NLRP3 inflammasome activation. Therefore, we tested if BHB inhibition of the NLRP3 inflammasome reduces overall AD pathology in the 5XFAD mouse model of AD. Here, we find BHB levels are lower in red blood cells and brain parenchyma of AD patients when compared with non-AD controls. Furthermore, exogenous BHB administration reduced plaque formation, microgliosis, apoptosis-associated speck-like protein containing a caspase recruitment domain (Asc) speck formation, and caspase-1 activation in the 5XFAD mouse model of AD. Taken together, our findings demonstrate that BHB reduces AD pathology by inhibiting NLRP3 inflammasome activation. Additionally, our data suggest dietary or pharmacological approaches to increase BHB levels as promising therapeutic strategies for AD.",2,3,,"Reports lower BHB in human AD blood cells and brain, but the mechanistic evidence that BHB inhibits NLRP3 and reduces AD pathology comes from 5XFAD mice."
Q043-C006,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,39407211,Glutamine metabolism modulates microglial NLRP3 inflammasome activity through mitophagy in Alzheimer's disease.,"The NLR family pyrin domain containing 3 (NLRP3) inflammasome in microglia is intimately linked to the pathogenesis of Alzheimer's disease (AD). Although NLRP3 inflammasome activity is regulated by cellular metabolism, the underlying mechanism remains elusive. Here, we found that under the pathological conditions of AD, the activation of NLRP3 inflammasome in microglia is accompanied by increased glutamine metabolism. Suppression of glutaminase, the rate limiting enzyme in glutamine metabolism, attenuated the NLRP3 inflammasome activation both in the microglia of AD mice and cultured inflammatory microglia. Mechanistically, inhibiting glutaminase blocked the anaplerotic flux of glutamine to the tricarboxylic acid cycle and amino acid synthesis, down-regulated mTORC1 signaling by phosphorylating AMPK, which stimulated mitophagy and limited the accumulation of intracellular reactive oxygen species, ultimately prevented the activation of NLRP3 inflammasomes in activated microglia during AD. Taken together, our findings suggest that glutamine metabolism regulates the activation of NLRP3 inflammasome through mitophagy in microglia, thus providing a potential therapeutic target for AD treatment.",2,3,,Direct AD mouse and cultured-microglia evidence that glutamine metabolism promotes NLRP3 activation and that glutaminase suppression limits activation through AMPK/mTORC1-regulated mitophagy.
Q043-C007,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,34080771,Acute systemic inflammation exacerbates neuroinflammation in Alzheimer's disease: IL-1beta drives amplified responses in primed astrocytes and neuronal network dysfunction.,"Neuroinflammation contributes to Alzheimer's disease (AD) progression. Secondary inflammatory insults trigger delirium and can accelerate cognitive decline. Individual cellular contributors to this vulnerability require elucidation. Using APP/PS1 mice and AD brain, we studied secondary inflammatory insults to investigate hypersensitive responses in microglia, astrocytes, neurons, and human brain tissue. The NLRP3 inflammasome was assembled surrounding amyloid beta, and microglia were primed, facilitating exaggerated interleukin-1beta (IL-1beta) responses to subsequent LPS stimulation. Astrocytes were primed to produce exaggerated chemokine responses to intrahippocampal IL-1beta. Systemic LPS triggered microglial IL-1beta, astrocytic chemokines, IL-6, and acute cognitive dysfunction, whereas IL-1beta disrupted hippocampal gamma rhythm, all selectively in APP/PS1 mice. Brains from AD patients with infection showed elevated IL-1beta and IL-6 levels. Therefore, amyloid leaves the brain vulnerable to secondary inflammation at microglial, astrocytic, neuronal, and cognitive levels, and infection amplifies neuroinflammatory cytokine synthesis in humans. Exacerbation of neuroinflammation to produce deleterious outcomes like delirium and accelerated disease progression merits careful investigation in humans.",2,3,,Combines APP/PS1 experiments showing amyloid-associated NLRP3 assembly and amplified IL-1β responses with human AD brain findings of elevated IL-1β and IL-6 during infection; the causal NLRP3 work is primarily murine.
Q043-C008,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,31359456,Systemic inflammation impairs microglial Aβ clearance through NLRP3 inflammasome.,"Alzheimer's disease is the most prevalent type of dementia and is caused by the deposition of extracellular amyloid-beta and abnormal tau phosphorylation. Neuroinflammation has emerged as an additional pathological component. Microglia, representing the brain's major innate immune cells, play an important role during Alzheimer's. Once activated, microglia show changes in their morphology, characterized by a retraction of cell processes. Systemic inflammation is known to increase the risk for cognitive decline in human neurogenerative diseases including Alzheimer's. Here, we assess for the first time microglial changes upon a peripheral immune challenge in the context of aging and Alzheimer's in vivo, using 2-photon laser scanning microscopy. Microglia were monitored at 2 and 10 days post-challenge by lipopolysaccharide. Microglia exhibited a reduction in the number of branches and the area covered at 2 days, a phenomenon that resolved at 10 days. Systemic inflammation reduced microglial clearance of amyloid-beta in APP/PS1 mice. NLRP3 inflammasome knockout blocked many of the observed microglial changes upon lipopolysaccharide, including alterations in microglial morphology and amyloid pathology. NLRP3 inhibition may thus represent a novel therapeutic target that may protect the brain from toxic peripheral inflammation during systemic infection.",2,3,,Direct mouse evidence that systemic LPS impairs microglial amyloid clearance and that NLRP3 knockout blocks microglial and amyloid-pathology changes in APP/PS1 mice.
Q043-C009,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,32929691,Mechanisms of NLRP3 Inflammasome Activation: Its Role in the Treatment of Alzheimer's Disease.,"Alzheimer's disease (AD) is a common neurodegenerative disease of progressive dementia which is characterized pathologically by extracellular neuritic plaques containing aggregated amyloid beta (Aβ) and intracellular hyperphosphorylated tau protein tangles in cerebrum. It has been confirmed that microglia-specific nucleotide-binding oligomerization domain (NOD)-like receptor protein 3 (NLRP3) inflammasome-mediated chronic neuroinflammation plays a crucial role in the pathogenesis of AD. Stimulated by Aβ deposition, NLRP3 assembles and activates within microglia in the AD brain, leading to caspase-1 activation along with downstream interleukin (IL)-1β secretion, and subsequent inflammatory events. Activation of the NLRP3 inflammasome mediates microglia to exhibit inflammatory M1 phenotype, with high expression of caspase-1 and IL-1β. This leads to Aβ deposition and neuronal loss in the amyloid precursor protein (APP)/human presenilin-1 (PS1) mouse model of AD. However, NLRP3 or caspase-1 deletion in APP/PS1 mice promotes microglia to transform to an anti-inflammatory M2 phenotype, with decreased secretion of caspase-1 and IL-1β. It also results in improved cognition, enhanced Aβ clearance, and a lower cerebral inflammatory response. This result suggests that the NLRP3 inflammasome may be an appropriate target for reducing neuroinflammation and alleviating pathological processes in AD. In the present review, we summarize the generally accepted regulatory mechanisms of NLRP3 inflammasome activation, and explore its role in neuroinflammation. Furthermore, we speculate on the possible roles of microglia-specific NLRP3 activation in AD pathogenesis and consider potential therapeutic interventions targeting the NLRP3 inflammasome in AD.",1,3,,Review-level synthesis of NLRP3 mechanisms and APP/PS1 knockout findings; useful for distinguishing mechanistic mouse claims but provides no primary human evidence.
Q043-C010,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,23686772,The NLRP3 inflammasome in Alzheimer's disease.,"Innate immunity and inflammatory response plays an important role in the pathogenesis of Alzheimer's disease (AD). As the major resident immune cells in the brain, microglial cells constantly survey the microenvironment and are activated by and recruited to senile plaques. Subsequently, they can phagocytose amyloid-beta (Abeta) and secrete pro-inflammatory cytokines that influence the surrounding brain tissue. Recently, a wealth of information linking the microglia-specific activation of NLRP3 inflammasome to AD pathogenesis has emerged. We review here the activation mechanisms of NLRP3 inflammasome in microglia and several downstream effects in the brain, demonstrating that toxic Abeta peptide can light a fire in NLRP3 inflammasome and eventually induce AD pathology and tissue damage. More importantly, it has been demonstrated that inhibition of NLRP3 could largely protect from memory loss and decrease Abeta deposition in AD transgenic mouse model. So, we further discuss the recent advances and challenges in targeting NLRP3 inflammasome for AD therapy.",1,3,,"Review of microglial NLRP3 activation in AD, including protection from memory loss and amyloid deposition in transgenic mice; not a primary human-versus-mouse study."
Q043-C011,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,41571675,Identification of Chlamydia pneumoniae and NLRP3 inflammasome activation in Alzheimer's disease retina.,"Chlamydia pneumoniae is an intracellular bacterium implicated in Alzheimer's disease (AD), but its role in retinal pathology and disease progression is unclear. Here we identify Chlamydia pneumoniae inclusions in the retina, showing higher burden in AD retina and brain, increasing with APOEepsilon4, disease stage, and cognitive deficit. Retinal and cortical proteomics reveal bacterial-infection and related NLRP3-inflammasome pathways. Retinal NLRP3 is elevated in mild cognitive impairment and activated in AD dementia, evidenced by increased caspase-1, cleaved interleukin-1beta, and cleaved N-terminal gasdermin-D. Chlamydia pneumoniae associates with amyloid-beta42, inflammation, apoptosis, pyroptosis, and AD status. In neuronal cultures and APPSWE/PS1DeltaE9 model mice, infection induces amyloid-beta, inflammasome activation, neuroinflammation, and neurotoxicity, and chronic infection worsens cognition. Fewer pathogen-colocalized microglia are found in AD retinas, implying impaired clearance. Machine learning detects retinal Chlamydia pneumoniae or NLRP3, combined with amyloid-beta42, as predictors of AD diagnosis and stage. These findings support a disease-amplifying role for Chlamydia pneumoniae and propose NLRP3-attenuation or antibiotic-based early interventions.",2,3,,"Direct mixed-species evidence: human AD retina shows elevated NLRP3 and activation products, while neuronal cultures and APP/PS1 mice test infection-induced inflammasome activation and disease worsening."
Q043-C012,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,36579934,Identification of inflammasome signaling proteins in neurons and microglia in early and intermediate stages of Alzheimer's disease.,"Alzheimer's disease (AD) is a progressive neurodegenerative disease that destroys memory and cognitive function. Inflammasome activation has been suggested to play a critical role in the neuroinflammatory response in AD progression, but the cell-type expression of inflammasome proteins in the brain has not been fully characterized. In this study, we used samples from the hippocampus formation, the subiculum, and the entorhinal cortex brain from 17 donors with low-level AD pathology and 17 intermediate AD donors to assess the expression of inflammasome proteins. We performed analysis of hippocampal thickness, β-amyloid plaques, and hyperphosphorylated tau to ascertain the cellular pathological changes that occur between low and intermediate AD pathology. Next, we determined changes in the cells that express the inflammasome sensor proteins NOD-like receptor proteins (NLRP) 1 and 3, and caspase-1. In addition, we stained section with IC100, a humanized monoclonal antibody directed against the inflammasome adaptor protein apoptosis-associated speck-like protein containing a caspase recruitment domain (ASC), and a commercially available anti-ASC antibody. Our results indicate that hippocampal cortical thickness did not significantly change between low and intermediate AD pathology, but there was an increase in pTau and β-amyloid clusters in intermediate AD cases. NLRP3 was identified mainly in microglial populations, whereas NLRP1 was seen in neuronal cytoplasmic regions. There was a significant increase of ASC in neurons labeled by IC100, whereas microglia in the hippocampus and subiculum were labeled with the commercial anti-ASC antibody. Caspase-1 was present in the parenchyma in the CA regions where amyloid and pTau were identified. Together, our results indicate increased inflammasome protein expression in the early pathological stages of AD, that IC100 identifies neurons in early stages of AD and that ASC expression correlates with Aβ and pTau in postmortem AD brains.",2,2,,"Human postmortem study localizing NLRP3 mainly to microglia and finding ASC/caspase-1-associated changes across early and intermediate AD pathology. It supports inflammasome protein expression, though functional NLRP3 activation is less directly established."
Q043-C013,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,35464490,GPCR19 Regulates P2X7R-Mediated NLRP3 Inflammasomal Activation of Microglia by Amyloid β in a Mouse Model of Alzheimer's Disease.,"Amyloid β (Aβ) and/or ATP activate the NLRP3 inflammasome (N3I) via P2X7R in microglia, which is crucial in neuroinflammation in Alzheimer's disease (AD). Due to polymorphisms, subtypes, and ubiquitous expression of P2X7R, inhibition of P2X7R has not been effective for AD. We first report that taurodeoxycholate (TDCA), a GPCR19 ligand, inhibited the priming phase of N3I activation, suppressed P2X7R expression and P2X7R-mediated Ca++ mobilization and N3I oligomerization, which is essential for production of IL-1β/IL-18 by microglia. Furthermore, TDCA enhanced phagocytosis of Aβ and decreased the number of Aβ plaques in the brains of 5x Familial Alzheimer's disease (5xFAD) mice. TDCA also reduced microgliosis, prevented neuronal loss, and improved memory function in 5xFAD mice. The pleiotropic roles of GPCR19 in P2X7R-mediated N3I activation suggest that targeting GPCR19 might resolve neuroinflammation in AD patients.",2,3,,"Direct mouse and microglial model evidence that GPCR19 ligation suppresses P2X7R-mediated NLRP3 activation and improves amyloid, neuroinflammation, neuronal loss, and memory in 5xFAD mice."
Q043-C014,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,37072933,Degradation of NLRP3 by p62-dependent-autophagy improves cognitive function in Alzheimer's disease by maintaining the phagocytic function of microglia.,"BACKGROUND: Activation of the NLRP3 inflammasome promotes microglia to secrete inflammatory cytokines and induce pyroptosis, leading to impaired phagocytic and clearance functions of microglia in Alzheimer's disease (AD). This study found that the autophagy-associated protein p62 interacts with NLRP3, which is the rate-limiting protein of the NLRP3 inflammasome. Thus, we aimed to prove that the degradation of NLRP3 occurs through the autophagy-lysosome pathway (ALP) and also demonstrate its effects on the function of microglia and pathological changes in AD. METHODS: The 5XFAD/NLRP3-KO mouse model was established to study the effect of NLRP3 reduction on AD. Behavioral experiments were conducted to assess the cognitive function of the mice. In addition, immunohistochemistry was used to evaluate the deposition of Abeta plaques and morphological changes in microglia. BV2 cells treated with lipopolysaccharide (LPS) followed by Abeta1-42 oligomers were used as in vitro AD inflammation models and transfected with lentivirus to regulate the expression of the target protein. The pro-inflammatory status and function of BV2 cells were detected by flow cytometry and immunofluorescence (IF). Co-immunoprecipitation, mass spectrometry, IF, Western blot (WB), quantitative real-time PCR, and RNA-seq analysis were used to elucidate the mechanisms of molecular regulation. RESULTS: Cognitive function was improved in the 5XFAD/NLRP3-KO mouse model by reducing the pro-inflammatory response of microglia and maintaining the phagocytic and clearance function of microglia to the deposited Abeta plaque. The pro-inflammatory function and pyroptosis of microglia were regulated by NLRP3 expression. Ubiquitinated NLRP3 can be recognized by p62 and degraded by ALP, slowing down the proinflammatory function and pyroptosis of microglia. The expression of autophagy pathway-related proteins such as LC3B/A, p62 was increased in the AD model in vitro. CONCLUSIONS: P62 recognizes and binds to ubiquitin-modified NLRP3. It plays a vital role in regulating the inflammatory response by participating in ALP-associated NLRP3 protein degradation, which improves cognitive function in AD by reducing the pro-inflammatory status and pyroptosis of microglia, thus maintaining its phagocytic function.",2,3,,Direct 5XFAD knockout and BV-2 evidence that p62-dependent autophagic degradation of NLRP3 reduces microglial inflammation/pyroptosis and preserves amyloid phagocytosis; no human evidence.
Q043-C015,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,41173224,Semaglutide attenuates Alzheimer's disease model progression by targeting microglial NLRP3 inflammasome-mediated neuroinflammation and ferroptosis.,"Microglial activation driven by NOD-, LRR- and pyrin domain-containing protein 3 (NLRP3) inflammasome signaling exacerbates Alzheimer's disease (AD) pathology through enhanced neuroinflammation and amyloid beta (Abeta) accumulation. Semaglutide (SEM) has attracted growing attention for its potential therapeutic effects in AD, while its underlying mechanisms remain unclear. In this study, we investigated the neuroprotective effects of SEM in both APP/PS1 transgenic mice and LPS + ATP-stimulated BV2 microglia. Our results demonstrate that SEM treatment rescued APP/PS1 mice from cognitive impairment and suppressed Abeta aggregation and tau hyper-phosphorylation in the hippocampus of APP/PS1 mice. Furthermore, we found that SEM inhibited microglial NLRP3 activation, promoted microglial M2 polarization and alleviated ferroptosis via NLRP3/nuclear factor kappa B (NF-kappaB) and nuclear factor erythroid 2-related factor 2 (Nrf2)/heme oxygenase 1 (HO-1)/ cystine/glutamate antiporter SLC7A11 (xCT)/glutathione peroxidase 4 (GPX4) pathways in APP/PS1 mice and LPS + ATP-stimulated BV2 microglia. These findings were further corroborated by microglia-specific NLRP3 knockdown, which reduced Abeta deposition, promotied M2 polarization, attenuated neuroinflammation, and suppressed ferroptosis. Our findings provide further theoretical support for the clinical application of SEM in AD treatment, while also establishing a scientific foundation for AD therapeutic strategies targeting the microglial NLRP3 pathway.",2,3,,"Direct APP/PS1 mouse and BV-2 evidence that semaglutide suppresses microglial NLRP3 signaling, with NLRP3 knockdown corroborating effects on amyloid, inflammation, polarization, and ferroptosis."
Q043-C016,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,39904338,NLRP3-mediated glutaminolysis controls microglial phagocytosis to promote Alzheimer's disease progression.,"Activation of the NLRP3 inflammasome has been implicated in the pathogenesis of Alzheimer's disease (AD) via the release of IL-1beta and ASC specks. However, whether NLRP3 is involved in pathways beyond this remained unknown. Here, we found that Abeta deposition in vivo directly triggered NLRP3 activation in APP/PS1 mice, which model many features of AD. Loss of NLRP3 increased glutamine- and glutamate-related metabolism and increased expression of microglial Slc1a3, which was associated with enhanced mitochondrial and metabolic activity. The generation of alpha-ketoglutarate during this process impacted cellular function, including increased clearance of Abeta peptides as well as epigenetic and gene transcription changes. This pathway was conserved between murine and human cells. Critically, we could mimic this effect pharmacologically using NLRP3-specific inhibitors, but only with chronic NLRP3 inhibition. Together, these data demonstrate an additional role for NLRP3, where it can modulate mitochondrial and metabolic function, with important downstream consequences for the progression of AD.",2,3,,"Direct APP/PS1 evidence that amyloid triggers NLRP3 and that NLRP3 loss or chronic inhibition alters glutaminolysis and enhances microglial amyloid clearance. Conservation was tested in human cells, not human AD tissue."
Q043-C017,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,39499013,Extracellular vesicles from human-induced pluripotent stem cell-derived neural stem cells alleviate proinflammatory cascades within disease-associated microglia in Alzheimer's disease.,"As current treatments for Alzheimer's disease (AD) lack disease-modifying interventions, novel therapies capable of restraining AD progression and maintaining better brain function have great significance. Anti-inflammatory extracellular vesicles (EVs) derived from human induced pluripotent stem cell (hiPSC)-derived neural stem cells (NSCs) hold promise as a disease-modifying biologic for AD. This study directly addressed this issue by examining the effects of intranasal (IN) administrations of hiPSC-NSC-EVs in 3-month-old 5xFAD mice. IN administered hiPSC-NSC-EVs incorporated into microglia, including plaque-associated microglia, and encountered astrocyte soma and processes in the brain. Single-cell RNA sequencing revealed transcriptomic changes indicative of diminished activation of microglia and astrocytes. Multiple genes linked to disease-associated microglia, NOD-, LRR-, and pyrin domain-containing protein 3 (NLRP3)-inflammasome and interferon-1 (IFN-1) signalling displayed reduced expression in microglia. Adding hiPSC-NSC-EVs to cultured human microglia challenged with amyloid-beta oligomers resulted in similar effects. Astrocytes also displayed reduced expression of genes linked to IFN-1 and interleukin-6 signalling. Furthermore, the modulatory effects of hiPSC-NSC-EVs on microglia in the hippocampus persisted 2 months post-EV treatment without impacting their phagocytosis function. Such effects were evidenced by reductions in microglial clusters and inflammasome complexes, concentrations of mediators, and end products of NLRP3 inflammasome activation, the expression of genes and/or proteins involved in the activation of p38/mitogen-activated protein kinase and IFN-1 signalling, and unaltered phagocytosis function. The extent of astrocyte hypertrophy, amyloid-beta plaques, and p-tau were also reduced in the hippocampus. Such modulatory effects of hiPSC-NSC-EVs also led to better cognitive and mood function. Thus, early hiPSC-NSC-EV intervention in AD can maintain better brain function by reducing adverse neuroinflammatory signalling cascades, amyloid-beta plaque load, and p-tau. These results reflect the first demonstration of the efficacy of hiPSC-NSC-EVs to restrain neuroinflammatory signalling cascades in an AD model by inducing transcriptomic changes in activated microglia and reactive astrocytes.",2,3,,Direct 5xFAD and cultured-human-microglia evidence that hiPSC neural-stem-cell vesicles reduce NLRP3-associated signaling and inflammasome products; it does not provide evidence from human AD patients.
Q043-C018,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,26939933,The NLRP3 and NLRP1 inflammasomes are activated in Alzheimer's disease.,"BACKGROUND: Interleukin-1 beta (IL-1β) and its key regulator, the inflammasome, are suspected to play a role in the neuroinflammation observed in Alzheimer's disease (AD); no conclusive data are nevertheless available in AD patients. RESULTS: mRNA for inflammasome components (NLRP1, NLRP3, PYCARD, caspase 1, 5 and 8) and downstream effectors (IL-1β, IL-18) was up-regulated in severe and MILD AD. Monocytes co-expressing NLRP3 with caspase 1 or caspase 8 were significantly increased in severe AD alone, whereas those co-expressing NLRP1 and NLRP3 with PYCARD were augmented in both severe and MILD AD. Activation of the NLRP1 and NLRP3 inflammasomes in AD was confirmed by confocal microscopy proteins co-localization and by the significantly higher amounts of the pro-inflammatory cytokines IL-1β and IL-18 being produced by monocytes. In MCI, the expression of NLRP3, but not the one of PYCARD or caspase 1 was increased, indicating that functional inflammasomes are not assembled in these individuals: this was confirmed by lack of co-localization and of proinflammatory cytokines production. CONCLUSIONS: The activation of at least two different inflammasome complexes explains AD-associated neuroinflammation. Strategies targeting inflammasome activation could be useful in the therapy of AD.",2,3,,"Direct human peripheral-monocyte evidence: assembled NLRP3 complexes, component colocalization, and IL-1β/IL-18 production increased in AD, whereas MCI showed increased NLRP3 without functional assembly."
Q043-C019,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,31748742,NLRP3 inflammasome activation drives tau pathology.,"Alzheimer's disease is characterized by the accumulation of amyloid-beta in plaques, aggregation of hyperphosphorylated tau in neurofibrillary tangles and neuroinflammation, together resulting in neurodegeneration and cognitive decline1. The NLRP3 inflammasome assembles inside of microglia on activation, leading to increased cleavage and activity of caspase-1 and downstream interleukin-1beta release2. Although the NLRP3 inflammasome has been shown to be essential for the development and progression of amyloid-beta pathology in mice3, the precise effect on tau pathology remains unknown. Here we show that loss of NLRP3 inflammasome function reduced tau hyperphosphorylation and aggregation by regulating tau kinases and phosphatases. Tau activated the NLRP3 inflammasome and intracerebral injection of fibrillar amyloid-beta-containing brain homogenates induced tau pathology in an NLRP3-dependent manner. These data identify an important role of microglia and NLRP3 inflammasome activation in the pathogenesis of tauopathies and support the amyloid-cascade hypothesis in Alzheimer's disease, demonstrating that neurofibrillary tangles develop downstream of amyloid-beta-induced microglial activation.",2,3,,Direct experimental-model evidence that tau activates NLRP3 and that loss of inflammasome function reduces tau phosphorylation and aggregation; supports a causal mouse-model link from amyloid-driven microglial activation to tau pathology.
Q043-C020,Q043,cross-species,Which claims about NLRP3 inflammasome activation in Alzheimer's disease are supported by human evidence versus mouse models?,23254930,NLRP3 is activated in Alzheimer's disease and contributes to pathology in APP/PS1 mice.,"Alzheimer's disease is the world's most common dementing illness. Deposition of amyloid-beta peptide drives cerebral neuroinflammation by activating microglia. Indeed, amyloid-beta activation of the NLRP3 inflammasome in microglia is fundamental for interleukin-1beta maturation and subsequent inflammatory events. However, it remains unknown whether NLRP3 activation contributes to Alzheimer's disease in vivo. Here we demonstrate strongly enhanced active caspase-1 expression in human mild cognitive impairment and brains with Alzheimer's disease, suggesting a role for the inflammasome in this neurodegenerative disease. Nlrp3(-/-) or Casp1(-/-) mice carrying mutations associated with familial Alzheimer's disease were largely protected from loss of spatial memory and other sequelae associated with Alzheimer's disease, and demonstrated reduced brain caspase-1 and interleukin-1beta activation as well as enhanced amyloid-beta clearance. Furthermore, NLRP3 inflammasome deficiency skewed microglial cells to an M2 phenotype and resulted in the decreased deposition of amyloid-beta in the APP/PS1 model of Alzheimer's disease. These results show an important role for the NLRP3/caspase-1 axis in the pathogenesis of Alzheimer's disease, and suggest that NLRP3 inflammasome inhibition represents a new therapeutic intervention for the disease.",2,3,,"Key human-versus-mouse comparison: human MCI and AD brains showed enhanced active caspase-1, while causal protection from memory loss, inflammation, and amyloid deposition was demonstrated using Nlrp3- or Casp1-deficient APP/PS1 mice."
