question_id,domain,question,edge_id,source,target,relation_type,supporting_titles,supporting_abstracts,evidence_quotes,pmids,min_hop_count,max_path_score,rater_id,biologically_meaningful,relation_type_correct,notes,entity_valid,relation_exists,direction_correct,evidence_support,confidence,preferred_answer_id,preferred_hypothesis_id,pairwise_reason
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E08,carcinoma hepatocellular,hepatitis b chronic,causes,Hepatitis B Virus-Associated Hepatocellular Carcinoma.; HBV-related HCC development in mice is STAT3 dependent and indicates an oncogenic effect of HBx.,"PMID 29052129: Liver cancer is the fifth most common cancer worldwide in men and the ninth in women. It is also the second most common cause of cancer mortality. Hepatocellular carcinoma (HCC) is the most common type of liver cancer. About 350 million people globally are chronically infected with HBV. Chronic hepatitis B virus (HBV) infection accounts for at least 50% cases of HCC worldwide. Other non-HBV factors may increase HCC risk among persons with chronic HBV infection. Both indirect and direct mechanisms are involved in HCC oncogenesis by HBV. HCC-promoting HBV factors include long-lasting infection, high levels of HBV replication, HBV genotype, HBV integration, specific HBV mutants, and HBV-encoded oncoproteins (e.g., HBx and truncated preS2/S proteins). Recurrent liver inflammation caused by host immune responses during chronic HBV infection can lead to liver fibrosis and cirrhosis and accelerate hepatocyte turnover rate and promote accumulation of mutations. Major breakthroughs have been achieved in the prevention of HBV-associated HCC with HBV vaccines and antiviral therapies.

PMID 39290403: Background & Aims: Although most hepatocellular carcinoma (HCC) cases are driven by hepatitis and cirrhosis, a subset of patients with chronic hepatitis B develop HCC in the absence of advanced liver disease, indicating the oncogenic potential of hepatitis B virus (HBV). We investigated the role of HBV transcripts and proteins on HCC development in the absence of inflammation in HBV-transgenic mice. Methods: HBV-transgenic mice replicating HBV and expressing all HBV proteins from a single integrated 1.3-fold HBV genome in the presence or absence of wild-type HBx (HBV1.3/HBVxfs) were analyzed. Flow cytometry, molecular, histological and in vitro analyses using human cell lines were performed. Hepatocyte-specific Stat3- and Socs3-knockout was analyzed in HBV1.3 mice. Results: Approximately 38% of HBV1.3 mice developed liver tumors. Protein expression patterns, histology, and mutational landscape analyses indicated that tumors resembled human HCC. HBV1.3 mice showed no signs of active hepatitis, except STAT3 activation, up to the time point of HCC development. HBV-RNAs covering HBx sequence, 3.5-kb HBV RNA and HBx-protein were detected in HCC tissue. Interestingly, HBVxfs mice expressing all HBV proteins except a C-terminally truncated HBx (without the ability to bind DNA damage binding protein 1) showed reduced signs of DNA damage response and had a significantly reduced HCC incidence. Importantly, intercrossing HBV1.3 mice with a hepatocyte-specific STAT3-knockout abrogated HCC development. Conclusions: Expression of HBV-proteins is sufficient to cause HCC in the absence of detectable inflammation. This indicates the oncogenic potential of HBV and in particular HBx. In our model, HBV-driven HCC was STAT3 dependent. Our study highlights the immediate oncogenic potential of HBV, challenging the idea of a benign highly replicative phase of HBV infection and indicating the necessity for an HBV 'cure'. Impact and implications: Although most HCC cases in patients with chronic HBV infection occur after a sequence of liver damage and fibrosis, a subset of patients develops HCC without any signs of advanced liver damage. We demonstrate that the expression of all viral transcripts in HBV-transgenic mice suffices to induce HCC development independent of inflammation and fibrosis. These data indicate the direct oncogenic effects of HBV and emphasize the idea of early antiviral treatment in the 'immune-tolerant' phase (HBeAg-positive chronic HBV infection).",,29052129;39290403,2,0.43,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E09,carcinoma hepatocellular,fibrosis,associated_with,Molecular Pathogenesis of Hepatitis-B-virus-associated Hepatocellular Carcinoma.; HBV-related HCC development in mice is STAT3 dependent and indicates an oncogenic effect of HBx.,"PMID 20485626: Hepatocellular carcinoma (HCC) is one of the most frequent and malignant diseases worldwide. Epidemiological studies have clearly demonstrated that chronic hepatitis B virus (HBV) infection is a major etiological factor in the development of HCC. The pathogenesis of HBV-associated HCC has been studied extensively, and the molecular changes associated with malignant transformation have been identified. The predominant carcinogenic mechanisms of HBV-associated HCC are chronic inflammation and the effects of cytokines in the development of fibrosis and liver cell proliferation. An important role is also played by the integration of HBV DNA into host cellular DNA, which disrupts or promotes the expression of cellular genes that are important in cell growth and differentiation. Especially, HBx protein is a transactivating protein that promotes cell growth, survival, and the development of HCC. Continued investigation of the mechanisms underlying hepatocarcinogenesis will refine our current understanding of the molecular and cellular basis for neoplastic transformation in the liver. Prevention of HBV infections and effective treatments for chronic hepatitis B are still needed for the global control of HBV-associated HCC. This review summarizes the current knowledge on the mechanisms involved in HBV-associated hepatocarcinogenesis.

PMID 39290403: Background & Aims: Although most hepatocellular carcinoma (HCC) cases are driven by hepatitis and cirrhosis, a subset of patients with chronic hepatitis B develop HCC in the absence of advanced liver disease, indicating the oncogenic potential of hepatitis B virus (HBV). We investigated the role of HBV transcripts and proteins on HCC development in the absence of inflammation in HBV-transgenic mice. Methods: HBV-transgenic mice replicating HBV and expressing all HBV proteins from a single integrated 1.3-fold HBV genome in the presence or absence of wild-type HBx (HBV1.3/HBVxfs) were analyzed. Flow cytometry, molecular, histological and in vitro analyses using human cell lines were performed. Hepatocyte-specific Stat3- and Socs3-knockout was analyzed in HBV1.3 mice. Results: Approximately 38% of HBV1.3 mice developed liver tumors. Protein expression patterns, histology, and mutational landscape analyses indicated that tumors resembled human HCC. HBV1.3 mice showed no signs of active hepatitis, except STAT3 activation, up to the time point of HCC development. HBV-RNAs covering HBx sequence, 3.5-kb HBV RNA and HBx-protein were detected in HCC tissue. Interestingly, HBVxfs mice expressing all HBV proteins except a C-terminally truncated HBx (without the ability to bind DNA damage binding protein 1) showed reduced signs of DNA damage response and had a significantly reduced HCC incidence. Importantly, intercrossing HBV1.3 mice with a hepatocyte-specific STAT3-knockout abrogated HCC development. Conclusions: Expression of HBV-proteins is sufficient to cause HCC in the absence of detectable inflammation. This indicates the oncogenic potential of HBV and in particular HBx. In our model, HBV-driven HCC was STAT3 dependent. Our study highlights the immediate oncogenic potential of HBV, challenging the idea of a benign highly replicative phase of HBV infection and indicating the necessity for an HBV 'cure'. Impact and implications: Although most HCC cases in patients with chronic HBV infection occur after a sequence of liver damage and fibrosis, a subset of patients develops HCC without any signs of advanced liver damage. We demonstrate that the expression of all viral transcripts in HBV-transgenic mice suffices to induce HCC development independent of inflammation and fibrosis. These data indicate the direct oncogenic effects of HBV and emphasize the idea of early antiviral treatment in the 'immune-tolerant' phase (HBeAg-positive chronic HBV infection).",,20485626;39290403,2,0.389,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E10,hepatitis b chronic,carcinoma hepatocellular,causes,Hepatitis B Virus-Associated Hepatocellular Carcinoma.; HBV-related HCC development in mice is STAT3 dependent and indicates an oncogenic effect of HBx.,"PMID 29052129: Liver cancer is the fifth most common cancer worldwide in men and the ninth in women. It is also the second most common cause of cancer mortality. Hepatocellular carcinoma (HCC) is the most common type of liver cancer. About 350 million people globally are chronically infected with HBV. Chronic hepatitis B virus (HBV) infection accounts for at least 50% cases of HCC worldwide. Other non-HBV factors may increase HCC risk among persons with chronic HBV infection. Both indirect and direct mechanisms are involved in HCC oncogenesis by HBV. HCC-promoting HBV factors include long-lasting infection, high levels of HBV replication, HBV genotype, HBV integration, specific HBV mutants, and HBV-encoded oncoproteins (e.g., HBx and truncated preS2/S proteins). Recurrent liver inflammation caused by host immune responses during chronic HBV infection can lead to liver fibrosis and cirrhosis and accelerate hepatocyte turnover rate and promote accumulation of mutations. Major breakthroughs have been achieved in the prevention of HBV-associated HCC with HBV vaccines and antiviral therapies.

PMID 39290403: Background & Aims: Although most hepatocellular carcinoma (HCC) cases are driven by hepatitis and cirrhosis, a subset of patients with chronic hepatitis B develop HCC in the absence of advanced liver disease, indicating the oncogenic potential of hepatitis B virus (HBV). We investigated the role of HBV transcripts and proteins on HCC development in the absence of inflammation in HBV-transgenic mice. Methods: HBV-transgenic mice replicating HBV and expressing all HBV proteins from a single integrated 1.3-fold HBV genome in the presence or absence of wild-type HBx (HBV1.3/HBVxfs) were analyzed. Flow cytometry, molecular, histological and in vitro analyses using human cell lines were performed. Hepatocyte-specific Stat3- and Socs3-knockout was analyzed in HBV1.3 mice. Results: Approximately 38% of HBV1.3 mice developed liver tumors. Protein expression patterns, histology, and mutational landscape analyses indicated that tumors resembled human HCC. HBV1.3 mice showed no signs of active hepatitis, except STAT3 activation, up to the time point of HCC development. HBV-RNAs covering HBx sequence, 3.5-kb HBV RNA and HBx-protein were detected in HCC tissue. Interestingly, HBVxfs mice expressing all HBV proteins except a C-terminally truncated HBx (without the ability to bind DNA damage binding protein 1) showed reduced signs of DNA damage response and had a significantly reduced HCC incidence. Importantly, intercrossing HBV1.3 mice with a hepatocyte-specific STAT3-knockout abrogated HCC development. Conclusions: Expression of HBV-proteins is sufficient to cause HCC in the absence of detectable inflammation. This indicates the oncogenic potential of HBV and in particular HBx. In our model, HBV-driven HCC was STAT3 dependent. Our study highlights the immediate oncogenic potential of HBV, challenging the idea of a benign highly replicative phase of HBV infection and indicating the necessity for an HBV 'cure'. Impact and implications: Although most HCC cases in patients with chronic HBV infection occur after a sequence of liver damage and fibrosis, a subset of patients develops HCC without any signs of advanced liver damage. We demonstrate that the expression of all viral transcripts in HBV-transgenic mice suffices to induce HCC development independent of inflammation and fibrosis. These data indicate the direct oncogenic effects of HBV and emphasize the idea of early antiviral treatment in the 'immune-tolerant' phase (HBeAg-positive chronic HBV infection).",,29052129;39290403,2,0.389,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E11,carcinoma hepatocellular,stat3,promotes,HBV-related HCC development in mice is STAT3 dependent and indicates an oncogenic effect of HBx.,"PMID 39290403: Background & Aims: Although most hepatocellular carcinoma (HCC) cases are driven by hepatitis and cirrhosis, a subset of patients with chronic hepatitis B develop HCC in the absence of advanced liver disease, indicating the oncogenic potential of hepatitis B virus (HBV). We investigated the role of HBV transcripts and proteins on HCC development in the absence of inflammation in HBV-transgenic mice. Methods: HBV-transgenic mice replicating HBV and expressing all HBV proteins from a single integrated 1.3-fold HBV genome in the presence or absence of wild-type HBx (HBV1.3/HBVxfs) were analyzed. Flow cytometry, molecular, histological and in vitro analyses using human cell lines were performed. Hepatocyte-specific Stat3- and Socs3-knockout was analyzed in HBV1.3 mice. Results: Approximately 38% of HBV1.3 mice developed liver tumors. Protein expression patterns, histology, and mutational landscape analyses indicated that tumors resembled human HCC. HBV1.3 mice showed no signs of active hepatitis, except STAT3 activation, up to the time point of HCC development. HBV-RNAs covering HBx sequence, 3.5-kb HBV RNA and HBx-protein were detected in HCC tissue. Interestingly, HBVxfs mice expressing all HBV proteins except a C-terminally truncated HBx (without the ability to bind DNA damage binding protein 1) showed reduced signs of DNA damage response and had a significantly reduced HCC incidence. Importantly, intercrossing HBV1.3 mice with a hepatocyte-specific STAT3-knockout abrogated HCC development. Conclusions: Expression of HBV-proteins is sufficient to cause HCC in the absence of detectable inflammation. This indicates the oncogenic potential of HBV and in particular HBx. In our model, HBV-driven HCC was STAT3 dependent. Our study highlights the immediate oncogenic potential of HBV, challenging the idea of a benign highly replicative phase of HBV infection and indicating the necessity for an HBV 'cure'. Impact and implications: Although most HCC cases in patients with chronic HBV infection occur after a sequence of liver damage and fibrosis, a subset of patients develops HCC without any signs of advanced liver damage. We demonstrate that the expression of all viral transcripts in HBV-transgenic mice suffices to induce HCC development independent of inflammation and fibrosis. These data indicate the direct oncogenic effects of HBV and emphasize the idea of early antiviral treatment in the 'immune-tolerant' phase (HBeAg-positive chronic HBV infection).",,39290403,2,0.387,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E12,carcinoma hepatocellular,hbx,associated_with,HBV-related HCC development in mice is STAT3 dependent and indicates an oncogenic effect of HBx.,"PMID 39290403: Background & Aims: Although most hepatocellular carcinoma (HCC) cases are driven by hepatitis and cirrhosis, a subset of patients with chronic hepatitis B develop HCC in the absence of advanced liver disease, indicating the oncogenic potential of hepatitis B virus (HBV). We investigated the role of HBV transcripts and proteins on HCC development in the absence of inflammation in HBV-transgenic mice. Methods: HBV-transgenic mice replicating HBV and expressing all HBV proteins from a single integrated 1.3-fold HBV genome in the presence or absence of wild-type HBx (HBV1.3/HBVxfs) were analyzed. Flow cytometry, molecular, histological and in vitro analyses using human cell lines were performed. Hepatocyte-specific Stat3- and Socs3-knockout was analyzed in HBV1.3 mice. Results: Approximately 38% of HBV1.3 mice developed liver tumors. Protein expression patterns, histology, and mutational landscape analyses indicated that tumors resembled human HCC. HBV1.3 mice showed no signs of active hepatitis, except STAT3 activation, up to the time point of HCC development. HBV-RNAs covering HBx sequence, 3.5-kb HBV RNA and HBx-protein were detected in HCC tissue. Interestingly, HBVxfs mice expressing all HBV proteins except a C-terminally truncated HBx (without the ability to bind DNA damage binding protein 1) showed reduced signs of DNA damage response and had a significantly reduced HCC incidence. Importantly, intercrossing HBV1.3 mice with a hepatocyte-specific STAT3-knockout abrogated HCC development. Conclusions: Expression of HBV-proteins is sufficient to cause HCC in the absence of detectable inflammation. This indicates the oncogenic potential of HBV and in particular HBx. In our model, HBV-driven HCC was STAT3 dependent. Our study highlights the immediate oncogenic potential of HBV, challenging the idea of a benign highly replicative phase of HBV infection and indicating the necessity for an HBV 'cure'. Impact and implications: Although most HCC cases in patients with chronic HBV infection occur after a sequence of liver damage and fibrosis, a subset of patients develops HCC without any signs of advanced liver damage. We demonstrate that the expression of all viral transcripts in HBV-transgenic mice suffices to induce HCC development independent of inflammation and fibrosis. These data indicate the direct oncogenic effects of HBV and emphasize the idea of early antiviral treatment in the 'immune-tolerant' phase (HBeAg-positive chronic HBV infection).",,39290403,2,0.387,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E13,carcinoma hepatocellular,pres2/,promotes,Hepatitis B Virus-Associated Hepatocellular Carcinoma.,"PMID 29052129: Liver cancer is the fifth most common cancer worldwide in men and the ninth in women. It is also the second most common cause of cancer mortality. Hepatocellular carcinoma (HCC) is the most common type of liver cancer. About 350 million people globally are chronically infected with HBV. Chronic hepatitis B virus (HBV) infection accounts for at least 50% cases of HCC worldwide. Other non-HBV factors may increase HCC risk among persons with chronic HBV infection. Both indirect and direct mechanisms are involved in HCC oncogenesis by HBV. HCC-promoting HBV factors include long-lasting infection, high levels of HBV replication, HBV genotype, HBV integration, specific HBV mutants, and HBV-encoded oncoproteins (e.g., HBx and truncated preS2/S proteins). Recurrent liver inflammation caused by host immune responses during chronic HBV infection can lead to liver fibrosis and cirrhosis and accelerate hepatocyte turnover rate and promote accumulation of mutations. Major breakthroughs have been achieved in the prevention of HBV-associated HCC with HBV vaccines and antiviral therapies.",,29052129,2,0.387,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E14,hepatitis b chronic,fibrosis,leads_to,Hepatitis B Virus-Associated Hepatocellular Carcinoma.,"PMID 29052129: Liver cancer is the fifth most common cancer worldwide in men and the ninth in women. It is also the second most common cause of cancer mortality. Hepatocellular carcinoma (HCC) is the most common type of liver cancer. About 350 million people globally are chronically infected with HBV. Chronic hepatitis B virus (HBV) infection accounts for at least 50% cases of HCC worldwide. Other non-HBV factors may increase HCC risk among persons with chronic HBV infection. Both indirect and direct mechanisms are involved in HCC oncogenesis by HBV. HCC-promoting HBV factors include long-lasting infection, high levels of HBV replication, HBV genotype, HBV integration, specific HBV mutants, and HBV-encoded oncoproteins (e.g., HBx and truncated preS2/S proteins). Recurrent liver inflammation caused by host immune responses during chronic HBV infection can lead to liver fibrosis and cirrhosis and accelerate hepatocyte turnover rate and promote accumulation of mutations. Major breakthroughs have been achieved in the prevention of HBV-associated HCC with HBV vaccines and antiviral therapies.",,29052129,2,0.387,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E15,hepatitis b chronic,inflammation,causes,Hepatitis B Virus-Associated Hepatocellular Carcinoma.,"PMID 29052129: Liver cancer is the fifth most common cancer worldwide in men and the ninth in women. It is also the second most common cause of cancer mortality. Hepatocellular carcinoma (HCC) is the most common type of liver cancer. About 350 million people globally are chronically infected with HBV. Chronic hepatitis B virus (HBV) infection accounts for at least 50% cases of HCC worldwide. Other non-HBV factors may increase HCC risk among persons with chronic HBV infection. Both indirect and direct mechanisms are involved in HCC oncogenesis by HBV. HCC-promoting HBV factors include long-lasting infection, high levels of HBV replication, HBV genotype, HBV integration, specific HBV mutants, and HBV-encoded oncoproteins (e.g., HBx and truncated preS2/S proteins). Recurrent liver inflammation caused by host immune responses during chronic HBV infection can lead to liver fibrosis and cirrhosis and accelerate hepatocyte turnover rate and promote accumulation of mutations. Major breakthroughs have been achieved in the prevention of HBV-associated HCC with HBV vaccines and antiviral therapies.",,29052129,2,0.387,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E16,hepatitis b chronic,liver cirrhosis,leads_to,Hepatitis B Virus-Associated Hepatocellular Carcinoma.,"PMID 29052129: Liver cancer is the fifth most common cancer worldwide in men and the ninth in women. It is also the second most common cause of cancer mortality. Hepatocellular carcinoma (HCC) is the most common type of liver cancer. About 350 million people globally are chronically infected with HBV. Chronic hepatitis B virus (HBV) infection accounts for at least 50% cases of HCC worldwide. Other non-HBV factors may increase HCC risk among persons with chronic HBV infection. Both indirect and direct mechanisms are involved in HCC oncogenesis by HBV. HCC-promoting HBV factors include long-lasting infection, high levels of HBV replication, HBV genotype, HBV integration, specific HBV mutants, and HBV-encoded oncoproteins (e.g., HBx and truncated preS2/S proteins). Recurrent liver inflammation caused by host immune responses during chronic HBV infection can lead to liver fibrosis and cirrhosis and accelerate hepatocyte turnover rate and promote accumulation of mutations. Major breakthroughs have been achieved in the prevention of HBV-associated HCC with HBV vaccines and antiviral therapies.",,29052129,2,0.387,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E17,carcinoma hepatocellular,death,associated_with,Molecular mechanistic insight of hepatitis B virus mediated hepatocellular carcinoma.,"PMID 30611768: Hepatocellular carcinoma (HCC) is a cancer which occurs in liver and severity of this cancer makes it the sixth most prevalent cancer and second leading cause of death among all cancers. The load of hepatitis-B virus (HBV) in serum is one of the important risk factors for the HCC. Several other factors also contribute to the HBV associated malignant hepatoma (HCC) i.e. HBV mutation, integration and condition of the host. Transformation of the liver to HBV-associated HCC usually accompanies long-run symptoms i.e. inflammation and cirrhosis of the liver and infective agent load could be a vigorous prognosticator for each incidence and progression of this carcinoma. One of the prominent factors i.e. HBV X supermolecule (HBx) interferes with many signal pathways that are related to the proliferation and apoptosis of hepatic cells. Besides, HBx C-terminal truncation is also responsible for HCC. Longtime HBV infection causes risk of HCC; thus most of the study related to HBV (85%) is limited to HBV endemic regions. In this review, we have outlined the molecular mechanisms that come from other than HBV endemic places which can be innovative approaches to treat HCC.",,30611768,2,0.349,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E18,carcinoma hepatocellular,liver neoplasms,related_to,HBV-related HCC development in mice is STAT3 dependent and indicates an oncogenic effect of HBx.,"PMID 39290403: Background & Aims: Although most hepatocellular carcinoma (HCC) cases are driven by hepatitis and cirrhosis, a subset of patients with chronic hepatitis B develop HCC in the absence of advanced liver disease, indicating the oncogenic potential of hepatitis B virus (HBV). We investigated the role of HBV transcripts and proteins on HCC development in the absence of inflammation in HBV-transgenic mice. Methods: HBV-transgenic mice replicating HBV and expressing all HBV proteins from a single integrated 1.3-fold HBV genome in the presence or absence of wild-type HBx (HBV1.3/HBVxfs) were analyzed. Flow cytometry, molecular, histological and in vitro analyses using human cell lines were performed. Hepatocyte-specific Stat3- and Socs3-knockout was analyzed in HBV1.3 mice. Results: Approximately 38% of HBV1.3 mice developed liver tumors. Protein expression patterns, histology, and mutational landscape analyses indicated that tumors resembled human HCC. HBV1.3 mice showed no signs of active hepatitis, except STAT3 activation, up to the time point of HCC development. HBV-RNAs covering HBx sequence, 3.5-kb HBV RNA and HBx-protein were detected in HCC tissue. Interestingly, HBVxfs mice expressing all HBV proteins except a C-terminally truncated HBx (without the ability to bind DNA damage binding protein 1) showed reduced signs of DNA damage response and had a significantly reduced HCC incidence. Importantly, intercrossing HBV1.3 mice with a hepatocyte-specific STAT3-knockout abrogated HCC development. Conclusions: Expression of HBV-proteins is sufficient to cause HCC in the absence of detectable inflammation. This indicates the oncogenic potential of HBV and in particular HBx. In our model, HBV-driven HCC was STAT3 dependent. Our study highlights the immediate oncogenic potential of HBV, challenging the idea of a benign highly replicative phase of HBV infection and indicating the necessity for an HBV 'cure'. Impact and implications: Although most HCC cases in patients with chronic HBV infection occur after a sequence of liver damage and fibrosis, a subset of patients develops HCC without any signs of advanced liver damage. We demonstrate that the expression of all viral transcripts in HBV-transgenic mice suffices to induce HCC development independent of inflammation and fibrosis. These data indicate the direct oncogenic effects of HBV and emphasize the idea of early antiviral treatment in the 'immune-tolerant' phase (HBeAg-positive chronic HBV infection).",,39290403,2,0.349,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E19,carcinoma hepatocellular,virus diseases,associated_with,HBV induced carcinogenesis.,"PMID 16461228: Hepatocellular carcinoma (HCC) is one of the rare human neoplasms associated with viral infections. Hepatitis B virus (HBV) and hepatitis C virus (HCV) are the most important etiological factors of HCC, accounting for more than 70% of cases worldwide. The risk of HCC development is greatly increased in chronic viral carriers exposed to other recognized risk factors, including exposure to aflatoxin B1, alcoholic cirrhosis and diabetes. The importance of HBV genotypes and precore or core promoter mutants remains incompletely understood. The role of HBV in tumour formation appears to be complex and may involve both direct and indirect mechanisms. Integration of HBV DNA into the host genome occurs at early steps of clonal tumour expansion, and it has been shown to induce direct insertional mutagenesis of diverse cancer-related genes in a number of cases. Chronic liver inflammation and hepatic regeneration induced by cellular immune responses may favour the accumulation of genetic alterations in infected hepatocytes. Prolonged expression of the viral regulatory protein HBx and the large envelope protein LHBs may contribute in deregulating the cellular transcription program and proliferation control, and sensitize liver cells to carcinogenic factors. Recent genetic studies have provided insight into the mechanisms underlying viral-associated hepatocarcinogenesis. It has been shown that the rate of chromosomal alterations is significantly increased in HBV-related tumours compared with tumours associated with other risk factors. HBV might therefore play a role in enhancing genomic instability. Inactivation of p53 by mutations and regional allelic deletions is found more frequently in tumours associated with HBV infection. By contrast, HBV related tumours harbour a low rate of beta-catenin mutations. Together, these data strongly support the notion that chronic HBV infection might trigger specific oncogenic pathways, thus playing a role beyond stimulation of host immune responses and chronic necro-inflammatory liver disease.",,16461228,2,0.349,,,,,,,,,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E20,carcinoma hepatocellular,hcc,associated_with,Hepatocellular carcinoma.,"PMID 25646384: The hepatitis B virus (HBV) is a widespread human pathogen that causes liver inflammation, cirrhosis, and hepatocellular carcinoma (HCC). Recent sequencing technologies have refined our knowledge of the genomic landscape and pathogenesis of HCC, but the mechanisms by which HBV exerts its oncogenic role remain controversial. In a prevailing view, inflammation, liver damage, and regeneration may foster the accumulation of genetic and epigenetic defects leading to cancer onset. However, a more direct and specific contribution of the virus is supported by clinical and biological observations. Among genetically heterogeneous HCCs, HBV-related tumors display high genomic instability, which may be attributed to the ability of HBV to integrate its DNA into the host cell genome, provoking chromosomal alterations and insertional mutagenesis of cancer genes. The viral transactivator HBx may also participate in transformation by deregulating diverse cellular machineries. A better understanding of the complex mechanisms linking HBV to HCC will improve prevention and treatment strategies. ",,25646384,2,0.349,,,,,,,,,,,,
Q048,method stress test,What evidence supports a causal pathway from melatonin to osteoclast inhibition through miR-21?,Q048-E01,melatonin,bone diseases,prevents,Melatonin Attenuates RANKL-Induced Osteoclastogenesis via Inhibition of Atp6v0d2 and DC-STAMP through MAPK and NFATc1 Signaling Pathways.; Melatonin promotes the restoration of bone defects via enhancement of miR-335-5p combined with inhibition of TNFalpha/NF-kappaB signaling.; Melatonin as a chronobiotic/cytoprotective agent in bone. Doses involved.,"PMID 35056817: Melatonin is a hormone secreted by the pineal gland that is involved in the biorhythm of reproductive activities. The present study investigated the inhibitory effects of melatonin on osteoclastogenesis in RAW 264.7 cells according to changes in V-ATPase and the corresponding inhibition of the MAPK and NFATc1 signaling processes. METHODS: the cytotoxic effect of melatonin was investigated by MTT assay. Osteoclast differentiation and gene expression of osteoclast-related factors were confirmed via TRAP staining, pit formation assay, immunofluorescence imaging, western blot, and real-time PCR. RESULTS: melatonin was found to inactivate the p38 and JNK of MAP kinase in RAW264.7 cells treated with RANKL and treated with a combination RANKL and melatonin for 1, 3, and 5 days. The melatonin treatment group showed a reduction in osteoclastogenesis transcription factors and ATP6v0d2 gene expression. CONCLUSIONS: melatonin inhibits osteoclast differentiation and cell fusion by inhibiting the expression of Atp6v0d2 through the inactivation of MAPK and NFATc1 signaling in RANKL-stimulated RAW264.7 macrophages. The findings of the present study suggest that melatonin could be a suitable therapy for bone loss and imply a potential role of melatonin in bone health.

PMID 36520091: Accelerating the repair of a bone defect is crucial clinically due to the increased prevalence of trauma, tumor, and infections in bone. Studies have found that excess acute and chronic inflammation attenuate osteogenic differentiation of BMSCs (bone marrow mesenchymal stem cells). Moreover, TNF-alpha and NF-kappaB could inhibit osteoblasts differentiation of BMSCs and promote osteoclastogenesis via multiple mechanisms, such as increasing osteoclast precursor cells and acting synergistically with cell cytokines. However, melatonin could inhibit the expression of TNFalpha/NF-kappaB and promote bone formation by activating the Wnt/beta-catenin signaling pathway. However, there has been no evidence regarding the effect of melatonin on TNFalpha/NF-kappaB-inhibited osteoblastogenesis and bone formation. This study aimed to investigate the role of melatonin on TNFalpha/NF-kappaB-inhibited osteoblastogenesis and bone formation. Micro-CT, high-throughput screening, overexpression, and other methods were used, and we found that the number of osteoblasts was elevated with melatonin treatment. Additionally, TNFalpha/NF-kappaB signaling was inhibited, while miR-335-5p expression increased markedly following treatment with melatonin. Furthermore, miR-335-5p negatively regulated TNFalpha/NF-kappaB signaling, while miR-335-5p inhibitor ameliorated the effects of melatonin on TNFalpha/NF-kappaB. In conclusion, melatonin facilitates osteogenesis in bone defect healing by enhancing miR-335-5p expression and inhibiting the TNFalpha/NF-kappaB pathway.

PMID 38083808: Because the chronobiotic and cytoprotective molecule melatonin diminishes with age, its involvement in postmenopausal and senescence pathology has been considered since long. One relevant melatonin target site in aging individuals is bone where melatonin chronobiotic effects mediated by MT1 and MT2 receptors are demonstrable. Precursors of bone cells located in bone marrow are exposed to high quantities of melatonin and the possibility arises that melatonin acts a cytoprotective compound via an autacoid effect. Proteins that are incorporated into the bone matrix, like procollagen type I c-peptide, augment after melatonin exposure. Melatonin augments osteoprotegerin, an osteoblastic protein that inhibits the differentiation of osteoclasts. Osteoclasts are target cells for melatonin as they degrade bone partly by generating free radicals. Osteoclast activity and bone resorption are impaired via the free radical scavenger properties of melatonin. The administration of melatonin in chronobiotic doses (less than 10 mg daily) is commonly used in clinical studies on melatonin effect on bone. However, human equivalent doses allometrically derived from animal studies are in the 1-1.5 mg/kg/day range for a 75 kg human adult, a dose rarely used clinically. In view of the absence of toxicity of melatonin in phase 1 pharmacological studies with doses up to 100 mg in normal volunteers, further investigation is needed to determine whether high melatonin doses have higher therapeutic efficacy in preventing bone loss.",,35056817;36520091;38083808,1,0.844,openai:gpt-4.1,,1,,1,1,1,0,2,,,
