system,edge_id,source,target,relation_type,pmids,rater_id,biologically_meaningful,relation_type_correct,notes
netmedex_hybrid_rag,Q048-E07,melatonin,nfatc1,inhibits,35056817,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title states melatonin attenuates osteoclastogenesis through NFATc1 signaling pathways, implying it modulates (likely inhibits, given the context of RANKL) NFATc1."
netmedex_hybrid_rag,Q048-E08,melatonin,atp6v0d2,downregulates,35056817,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states melatonin acts 'via Inhibition of Atp6v0d2', which matches 'downregulates'."
netmedex_hybrid_rag,Q048-E09,melatonin,mapk8,inhibits,35056817,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions 'MAPK' generally, but does not specifically mention MAPK8 (JNK)."
netmedex_hybrid_rag,Q048-E10,melatonin,il1b,prevents,38981361,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] IL1B is not mentioned in the supporting title, even though pyroptosis is mentioned."
netmedex_hybrid_rag,Q048-E11,melatonin,il18,prevents,38981361,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] IL18 is not mentioned in the supporting title."
netmedex_hybrid_rag,Q048-E12,melatonin,nfkb1,inhibits,36520091,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions 'inhibition of TNFalpha/NF-kappaB signaling', supporting the inhibition of NFKB1."
netmedex_hybrid_rag,Q048-E13,melatonin,tnf,inhibits,36520091,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions 'inhibition of TNFalpha/NF-kappaB signaling', supporting the inhibition of TNF."
netmedex_hybrid_rag,Q048-E14,melatonin,tnfsf11,regulates,40452254,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] TNFSF11 (RANKL) is not mentioned in the supporting title."
netmedex_hybrid_rag,Q048-E15,melatonin,inflammation,decreases,40452254,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Inflammation is not mentioned in the supporting title."
netmedex_hybrid_rag,Q048-E16,melatonin,fractures bone,suppresses,32768192,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Bone fractures are not mentioned in the supporting title, which discusses zebrafish scales."
netmedex_hybrid_rag,Q048-E17,melatonin,0493,induces,37907083,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The target '0493' is an extraction artifact and is not a meaningful biological entity supported by the title."
netmedex_hybrid_rag,Q048-E18,melatonin,cadmium,prevents,38981361,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Melatonin prevents cadmium-induced osteoporosis, meaning it prevents the effects of cadmium, not cadmium itself."
netmedex_hybrid_rag,Q048-E19,melatonin,calcium,suppresses,40858633,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states that 'Melatonin suppresses the plasma calcium level'."
netmedex_hybrid_rag,Q015-E01,sars-cov2 virus,covid-19,causes,32735131,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions COVID-19 but does not explicitly mention the SARS-CoV-2 virus, making this specific extraction unsupported by the provided text."
netmedex_hybrid_rag,Q015-E02,sars-cov2 virus,vascular system injuries,leads_to,32735131,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Neither the SARS-CoV-2 virus nor vascular system injuries are mentioned in the supporting title."
netmedex_hybrid_rag,Q015-E03,sars-cov2 virus,blood coagulation disorders,associated_with,32735131,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions coagulopathy (blood coagulation disorders) but does not mention the SARS-CoV-2 virus."
netmedex_hybrid_rag,Q015-E04,covid-19,blood coagulation disorders,associated_with,32735131;36265412,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly mention 'COVID-19-Associated Coagulopathy', directly supporting an association between COVID-19 and blood coagulation disorders."
netmedex_hybrid_rag,Q015-E05,blood coagulation disorders,covid-19,associated_with,32735131;36265412,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly mention 'COVID-19-Associated Coagulopathy', directly supporting an association between blood coagulation disorders and COVID-19."
netmedex_hybrid_rag,Q015-E06,covid-19,thromboinflammation,associated_with,32735131,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions 'Immunothrombosis', which is a specific form of thromboinflammation, supporting its association with COVID-19."
netmedex_hybrid_rag,Q015-E07,covid-19,thrombophilia,associated_with,32735131,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions immunothrombosis and coagulopathy, but does not mention thrombophilia."
netmedex_hybrid_rag,Q015-E08,covid-19,complement,associated_with,32735131,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title does not mention complement or the complement system."
netmedex_hybrid_rag,Q015-E09,covid-19,d-dimer,associated_with,32735131,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title does not mention d-dimer."
netmedex_hybrid_rag,Q015-E10,blood coagulation disorders,thromboinflammation,related_to,32735131,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly links coagulopathy (a blood coagulation disorder) to an exacerbated immunothrombosis (thromboinflammation) response."
netmedex_hybrid_rag,Q015-E11,blood coagulation disorders,vascular system injuries,associated_with,32735131,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title does not mention vascular system injuries."
netmedex_hybrid_rag,Q015-E12,blood coagulation disorders,complement,associated_with,32735131,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title does not mention complement."
netmedex_hybrid_rag,Q015-E13,blood coagulation disorders,d-dimer,associated_with,32735131,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title does not mention d-dimer."
netmedex_hybrid_rag,Q015-E14,blood coagulation disorders,thromboplasminflammation,associated_with,34177896,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions 'Thromboplasminflammation in COVID-19 Coagulopathy', directly supporting the association."
netmedex_hybrid_rag,Q015-E15,vascular system injuries,blood coagulation disorders,associated_with,32735131,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title does not mention vascular system injuries."
netmedex_hybrid_rag,Q016-E01,atrophy,muscular atrophy spinal,causes,33353564,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions SMA but does not support a causal relationship between general 'atrophy' and spinal muscular atrophy."
netmedex_hybrid_rag,Q016-E02,muscular atrophy spinal,smn1,causes,33353564;36142791;39264856,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] SMN1 is not mentioned in the provided titles, making it unsupported. Furthermore, the causal direction is incorrect, as SMN1 mutations cause SMA, not the other way around."
netmedex_hybrid_rag,Q016-E03,muscular atrophy spinal,neuromuscular diseases,associated_with,33353564;36142791,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The term 'neuromuscular diseases' is not explicitly mentioned in the provided titles, making the edge unsupported by the titles alone."
netmedex_hybrid_rag,Q016-E04,muscular atrophy spinal,muscle weakness,causes,33353564,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Muscle weakness is not mentioned in the provided title, making the relationship unsupported."
netmedex_hybrid_rag,Q016-E05,muscular atrophy spinal,pyruvic acid,ameliorates,33353564,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Pyruvic acid is not mentioned in the provided title, making the relationship unsupported."
netmedex_hybrid_rag,Q016-E06,muscular atrophy spinal,mitochondrial diseases,associated_with,19437551;36142791,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly mention 'mitochondrial dysfunction' in the context of spinal muscular atrophy, strongly supporting an association with mitochondrial diseases/defects."
netmedex_hybrid_rag,Q016-E07,muscular atrophy spinal,smn1,associated_with,19437551,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] SMN1 is not mentioned in the provided title, making the extraction unsupported by the title."
netmedex_hybrid_rag,Q016-E08,muscular atrophy spinal,mitochondrial complex i deficiency,associated_with,33353564,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions 'mitochondrial defects in the respiratory complex I' in SMA motor neurons, directly supporting this association."
netmedex_hybrid_rag,Q016-E09,muscular atrophy spinal,adenosine triphosphate,associated_with,33353564,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Adenosine triphosphate (ATP) is not explicitly mentioned in the title. While 'energy homeostasis' is mentioned and implies ATP, the specific entity is unsupported by the title text."
netmedex_hybrid_rag,Q016-E10,muscular atrophy spinal,reactive oxygen species,associated_with,33353564,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions ROS (reactive oxygen species) contributing to impaired translational initiation in SMA motor neurons, supporting the association."
netmedex_hybrid_rag,Q001-E01,icariin,runx2,upregulates,29904399;38045146,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The first title connects icariin and RUNX2 through miR-153, but it only says icariin 'regulates' this pathway and does not establish that icariin upregulates RUNX2."
netmedex_hybrid_rag,Q001-E02,icariin,osteoporosis,ameliorates,29904399;35292240,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles report osteoblast or stem-cell osteogenic differentiation, not osteoporosis or its amelioration."
netmedex_hybrid_rag,Q001-E03,icariin,0409,associated_with,29904399;38045146,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] No entity named '0409' appears in the titles; it appears to be a malformed extraction from mmu_circ_0000349."
netmedex_hybrid_rag,Q001-E04,icariin,mir335,regulates,32911026,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states that icariin regulates abnormal miRNA-335 expression."
netmedex_hybrid_rag,Q001-E05,icariin,kdm6b,upregulates,38045146,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Jumonji domain-containing protein-3 (KDM6B) is part of the stated icariin-responsive axis, but the title does not explicitly say icariin upregulates KDM6B."
netmedex_hybrid_rag,Q001-E06,icariin,mitf,regulates,39588260,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supporting title discusses osteoclast-derived exosomes and osteoclast–osteoblast communication but does not mention MITF."
netmedex_hybrid_rag,Q001-E07,icariin,mir153,upregulates,29904399,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title identifies miR-153 as mediating icariin's effects, but it does not specify that icariin upregulates miR-153."
netmedex_hybrid_rag,Q001-E08,icariin,mmp3,downregulates,41484919,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title says icariin's effect is mediated by miR-376c-3p targeting Mmp3, which supports indirect downregulation of MMP3."
netmedex_hybrid_rag,Q001-E09,icariin,pten,inhibits,35292240,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title reports upregulation of miR-335-5p by icariin but does not mention PTEN or PTEN inhibition."
netmedex_hybrid_rag,Q001-E10,icariin,rab27a,regulates,39588260,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] RAB27A is not mentioned in the exosome and bone-defect repair title."
netmedex_hybrid_rag,Q001-E11,icariin,vegfa,decreases,32911026,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title mentions miRNA-335 and protection of bone microvascular endothelial cells but does not mention VEGFA or a decrease in VEGFA."
netmedex_hybrid_rag,Q001-E12,icariin,bone diseases,ameliorates,39588260,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title states that icariin-enhanced exosomes promote repair of infected bone defects, supporting amelioration of at least this type of bone disorder."
netmedex_hybrid_rag,Q001-E13,icariin,osteoporotic fractures,ameliorates,41484919,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title reports an anti-osteoclastogenic mechanism but does not mention osteoporotic fractures or their amelioration."
netmedex_hybrid_rag,Q001-E14,icariin,onfh,prevents,32911026,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly describes icariin as indicating prevention of steroid-induced osteonecrosis of the femoral head (ONFH)."
netmedex_hybrid_rag,Q001-E15,icariin,oc,regulates,39588260,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Assuming 'oc' denotes osteoclasts, the title is biologically relevant, but it specifically describes regulation of osteoclast–osteoblast communication rather than direct regulation of osteoclasts by icariin."
netmedex_hybrid_rag,Q001-E16,icariin,flavonoids,associated_with,33743412,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title describes icariin's miR-23a/Wnt mechanism but does not mention flavonoids or state an association with that class."
netmedex_hybrid_rag,Q001-E17,mir335,steroids,induces,32911026,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] miRNA-335 expression is studied in a steroid-induced disease context, so the entities are contextually related, but the title does not say miR-335 induces steroids; the asserted direction is wrong."
netmedex_hybrid_rag,Q001-E18,runx2,mir153,upregulates,29904399,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title relates miR-153 and RUNX2 by describing RUNX2 as a target in the miR-153 pathway, not RUNX2 as an upregulator of miR-153."
netmedex_hybrid_rag,Q001-E19,runx2,0409,expresses,38045146,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] RUNX2 is absent from the cited title, and '0409' appears to be a malformed fragment rather than the named circRNA mmu_circ_0000349."
netmedex_hybrid_rag,Q001-E20,kdm6b,0409,expresses,38045146,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Although KDM6B/JMJD3 and mmu_circ_0000349 occur in the same axis, the target '0409' is malformed, and the title does not say KDM6B expresses the circRNA."
netmedex_hybrid_rag,Q004-E01,curcumin,neoplasms,treats,15810876;29693253;30623450,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly discuss curcumin in cancer prevention and treatment and its implications for cancer therapy, supporting a therapeutic relation to neoplasms."
netmedex_hybrid_rag,Q004-E02,curcumin,inflammation,ameliorates,29693253;31590362;32519340,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles concern cancer treatment and lung cancer but do not mention inflammation or its amelioration."
netmedex_hybrid_rag,Q004-E03,curcumin,neoplasm metastasis,inhibits,29693253;30725357;39219410,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The cancer, gastric cancer, and STAT3/breast cancer review titles do not mention metastasis or its inhibition."
netmedex_hybrid_rag,Q004-E04,curcumin,nfkb1,inhibits,30623450;41109942,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Neither the apoptosis-modulation title nor the prostate-cancer review title identifies NFKB1 or states that curcumin inhibits it."
netmedex_hybrid_rag,Q004-E05,curcumin,polyphenols,associated_with,31590362;38699926;41109942,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Although curcumin may be classified as a polyphenol, none of the supplied cancer-review titles mentions polyphenols or establishes this edge."
netmedex_hybrid_rag,Q004-E06,curcumin,akt1,regulates,41109942,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The prostate-cancer review title refers generically to molecular mechanisms but does not identify AKT1 or curcumin-mediated regulation of it."
netmedex_hybrid_rag,Q004-E07,curcumin,mtor,regulates,41109942,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The sole supporting title does not mention MTOR or specify that curcumin regulates it."
netmedex_hybrid_rag,Q004-E08,curcumin,cox2,inhibits,30623450,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The apoptosis-modulation review title does not mention COX2 or support direct inhibition of COX2 by curcumin."
netmedex_hybrid_rag,Q004-E09,curcumin,pik3cb,regulates,41109942,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The prostate-cancer molecular-mechanisms title does not identify PIK3CB or establish its regulation by curcumin."
netmedex_hybrid_rag,Q004-E10,curcumin,tp53,upregulates,30623450,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The apoptosis-modulation title does not mention TP53 or show that curcumin upregulates it."
netmedex_hybrid_rag,Q004-E11,curcumin,breast neoplasms,treats,39219410,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title describes targeting STAT3 with curcumin and its analogues for breast cancer, supporting a therapeutic relation to breast neoplasms."
netmedex_hybrid_rag,Q004-E12,curcumin,lung neoplasms,treats,32519340,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly frames curcumin and its derivatives as having a role in lung cancer therapy."
netmedex_hybrid_rag,Q004-E13,curcumin,prostatic neoplasms,treats,41109942,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The prostate-cancer title explicitly discusses curcumin and therapeutic strategies, supporting the treats label."
netmedex_hybrid_rag,Q004-E14,curcumin,osteosarcoma,inhibits,38166505,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title states that curcumin induces ferroptosis and apoptosis in osteosarcoma cells, supporting inhibition of those tumor cells."
netmedex_hybrid_rag,Q004-E15,curcumin,stomach neoplasms,treats,30725357,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title establishes a mechanistic relationship between curcumin and gastric cancer, but it does not explicitly characterize curcumin as treating gastric cancer."
netmedex_hybrid_rag,Q004-E16,curcumin,carcinogenesis,inhibits,29693253,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title's explicit focus on curcumin in cancer prevention supports inhibition of carcinogenesis."
netmedex_hybrid_rag,Q004-E17,curcumin,0546,decreases,38031951,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The unexplained entity '0546' does not appear in the colorectal-cancer title, which only mentions apoptosis and NLRP3-dependent pyroptosis."
netmedex_hybrid_rag,Q004-E18,curcumin,docetaxel,enhances,41109942,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The prostate-cancer review title does not mention docetaxel or state that curcumin enhances it."
netmedex_hybrid_rag,Q004-E19,curcumin,quercetin,enhances,41109942,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supplied prostate-cancer review title does not mention quercetin or any enhancing interaction with it."
netmedex_hybrid_rag,Q004-E20,curcumin,reactive oxygen species,induces,30623450,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The apoptosis-modulation title does not mention reactive oxygen species or establish that curcumin induces them."
netmedex_hybrid_rag,Q008-E01,inflammation,cystic fibrosis,associated_with,23788646;28155088;30546102,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly discuss intestinal inflammation in cystic fibrosis, including a review linking inflammation with the CF gut."
netmedex_hybrid_rag,Q008-E02,inflammation,dysbiosis,associated_with,28155088;36600119;37546931,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly link inflammation and dysbiosis, including their joint occurrence in intestinal-specific Cftr-knockout mice."
netmedex_hybrid_rag,Q008-E03,cftr,cystic fibrosis,causes,37546931;38073491,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] CFTR and cystic fibrosis are meaningfully related, but the cited title concerns Cftr knockout and intestinal phenotypes; it is loss or dysfunction of CFTR, not CFTR itself, that is causal."
netmedex_hybrid_rag,Q008-E04,cftr,inflammation,causes,37546931,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Inflammation in intestinal-specific Cftr-knockout mice supports an effect of CFTR loss, not the claim that CFTR itself causes inflammation."
netmedex_hybrid_rag,Q008-E05,cftr,neoplasms,suppresses,28155088,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links the cystic-fibrosis gut with increased malignancy risk, making a CFTR–neoplasm connection plausible, but it does not establish that CFTR suppresses neoplasms."
netmedex_hybrid_rag,Q008-E06,cftr,dysbiosis,causes,37546931,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title reports dysbiosis in Cftr-knockout mice, implicating CFTR deficiency; it does not show that CFTR itself causes dysbiosis."
netmedex_hybrid_rag,Q008-E07,inflammation,cftr,causes,35160099;37546931,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles connect CFTR-related states with intestinal inflammation, but the knockout title supports CFTR loss leading to inflammation rather than inflammation causing CFTR."
netmedex_hybrid_rag,Q008-E08,inflammation,ivacaftor,decreases,30546102,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title evaluates the impact of ivacaftor on intestinal inflammation, so the entities are related, but the direction is reversed: ivacaftor may alter inflammation, not inflammation decrease ivacaftor."
netmedex_hybrid_rag,Q008-E09,inflammation,fatty acids volatile,promotes,28155088,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The cited title links inflammation, dysbiosis, and malignancy but does not mention volatile fatty acids or show that inflammation promotes them."
netmedex_hybrid_rag,Q008-E10,inflammation,lipopolysaccharides,induces,38554847,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title concerns gut dysbiosis in CF-related liver disease and does not mention lipopolysaccharides or support inflammation inducing them; the proposed direction is also biologically suspect."
netmedex_hybrid_rag,Q008-E11,cftr,ctnnb1,interacts_with,27588407,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly identifies a defective CFTR–beta-catenin interaction; CTNNB1 encodes beta-catenin."
netmedex_hybrid_rag,Q008-E12,inflammation,ifng,associated_with,40247380,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title describes induction of pro-inflammatory cytokines in an intestinal inflammatory setting; IFNG is a pro-inflammatory cytokine, so a generic association is plausible, although IFNG is not named explicitly."
netmedex_hybrid_rag,Q008-E13,cystic fibrosis,cftr,causes,23788646;30546102;32326161;37546931;38073491,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles clearly connect cystic fibrosis and CFTR, but the causal direction is wrong: CFTR dysfunction or variants cause cystic fibrosis, not cystic fibrosis causing CFTR."
netmedex_hybrid_rag,Q008-E14,cystic fibrosis,dysbiosis,associated_with,28155088;30546102;36600119,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Multiple titles explicitly describe cystic-fibrosis-related gut dysbiosis or altered gut microbiota, supporting an association."
